time,latitude,longitude,adt,ice_extent,ice_missing
16358.0,24.20580291748047,-88.7514419555664,0.3856374613534868,8.652,0.0
16359.0,24.20580291748047,-88.7514419555664,0.3840397543799382,8.781,0.0
16360.0,24.20580291748047,-88.7514419555664,0.3842384489866026,8.924,0.0
16361.0,24.20580291748047,-88.7514419555664,0.3861017863277224,9.053,0.0
16362.0,24.20580291748047,-88.7514419555664,0.3890370663002405,9.079,0.0
16363.0,24.20580291748047,-88.7514419555664,0.3922268636207489,9.231,0.0
16364.0,24.20580291748047,-88.7514419555664,0.3948819993129508,9.354,0.0
16365.0,24.20580291748047,-88.7514419555664,0.3964602971487461,9.412,0.0
16366.0,24.20580291748047,-88.7514419555664,0.3967610786671247,9.564,0.0
16367.0,24.20580291748047,-88.7514419555664,0.3959023359670217,9.694,0.0
16368.0,24.20580291748047,-88.7514419555664,0.3942093095156304,9.776,0.0
16369.0,24.20580291748047,-88.7514419555664,0.3919879766403298,9.851,0.0
16370.0,24.20580291748047,-88.7514419555664,0.389405994503607,9.953,0.0
16371.0,24.20580291748047,-88.7514419555664,0.3864131054620405,10.01,0.0
16372.0,24.20580291748047,-88.7514419555664,0.3828108038474751,10.07,0.0
16373.0,24.20580291748047,-88.7514419555664,0.3784029285468911,10.154,0.0
16374.0,24.20580291748047,-88.7514419555664,0.3731485486087255,10.18,0.0
16375.0,24.20580291748047,-88.7514419555664,0.3672117313637925,10.241,0.0
16376.0,24.20580291748047,-88.7514419555664,0.3608943404328409,10.293,0.0
16377.0,24.20580291748047,-88.7514419555664,0.354572088629337,10.342,0.0
16378.0,24.20580291748047,-88.7514419555664,0.3486524647887323,10.422,0.0
16379.0,24.20580291748047,-88.7514419555664,0.3434237976640329,10.545,0.0
16380.0,24.20580291748047,-88.7514419555664,0.3390277911370663,10.576,0.0
16381.0,24.20580291748047,-88.7514419555664,0.3354846702164205,10.665,0.0
16382.0,24.20580291748047,-88.7514419555664,0.3327913861216077,10.685,0.0
16383.0,24.20580291748047,-88.7514419555664,0.3309322483682583,10.671,0.0
16384.0,24.20580291748047,-88.7514419555664,0.3300087427001031,10.817,0.0
16385.0,24.20580291748047,-88.7514419555664,0.3302463071109584,10.845,0.0
16386.0,24.20580291748047,-88.7514419555664,0.3318710322913088,10.944,0.0
